customer_id,recency,frequency,monetary,avg_basket_size,total_items,discount_usage,returns_ratio,cluster
23,21,24,810.7675540364122,3.354872626314296,77.12335648407466,0.26116243251086024,0.21268824715868528,1
24,33,31,522.7935678288862,5.054563166954671,177.29307076845535,0.6949531193430477,0.15075722082949658,3
25,76,6,483.51550968512356,1.2665617774967068,8.447562482181748,0.5673909441560734,0.10744200822485415,0
26,58,2,411.4516848763021,3.09790229301383,6.210345719496814,0.7962436094563872,0.1631455809119374,0
27,22,20,10.0,1.8917956969046674,44.09579126372302,0.7350251861898234,0.14426040341170218,0
28,89,28,243.29096276068802,4.3348744988477526,127.55489325520826,0.6101079220362347,0.2977560779129293,2
29,49,11,22.649717938578128,1.0,3.067176762673176,0.488177675310814,0.22653728664988426,0
30,91,4,638.3022558402436,2.9578742016105304,10.81334140395174,0.1331821256675234,0.23052885398384282,2
31,59,15,374.7059378950417,3.502858030604923,49.10826358335851,0.26133301788538377,0.22910098562282788,2
32,42,6,641.2342336117956,1.5787617975393382,8.843229956770742,0.41909947291708527,0.05808873380522712,0
33,92,49,14.969187439359402,2.0607149516676504,100.099354438019,0.5992992870063887,0.0804689098919,1
34,60,30,360.9864198989865,3.0230684720581587,91.23541961607337,0.5137078552153048,0.10058766219939935,1
35,80,38,932.5883353875377,4.432644569162214,173.9009522164769,0.2881845259595295,0.17230394069546673,3
36,15,2,299.04248591712286,1.4506961571194195,3.4738674441828468,0.006464357789710551,0.02706034574045572,0
37,62,15,527.8863742752301,1.7123250894379711,27.53747029733361,0.49623922190081393,0.1354863624347289,0
38,62,11,89.17742150065648,4.688381656560516,48.917304265193486,0.2856259885622431,0.2550303340133159,0
39,47,8,602.6070915900281,2.5905369001202474,20.717509281146707,0.7346083007105351,0.26896898353465903,2
40,62,26,747.7669253017305,1.8336914402325337,54.850936432631826,0.02394626527048349,0.029339253996474916,1
41,51,45,868.6827123064188,4.093027195825374,198.58737338055036,0.5848278113057909,0.1827927558407516,3
42,55,44,406.15734363213153,2.26770450415163,114.66385115999485,0.9414742375060654,0.13617087034284311,1
43,64,5,358.2840229690701,4.541132303008161,21.609697234705614,0.1744092671114995,0.2151799052792314,0
44,3,6,255.7828639072108,2.0044194345304316,11.170635675944483,0.47164949075059537,0.12962434966888928,0
45,51,26,10.0,2.760608157262506,66.77271713859665,0.09142199181713817,0.20978484018450852,2
46,7,4,281.22642380046113,4.417457498083097,16.959526696573416,0.6256819122613526,0.08531945842211817,0
47,21,19,398.6231748692532,2.660608693239373,45.176503135126794,0.5505316805962256,0.049512467930301125,0
48,73,20,736.8484076662825,4.134079983117969,85.12230311748758,0.40736552421283234,0.22763138841192712,2
49,39,33,10.0,2.9016785898284927,98.74666980495253,0.5213770214737412,0.221557703310276,2
50,18,20,513.5039537907693,5.972537709600044,135.44255801824409,0.8965746584690102,0.24209195449416263,3
51,4,49,226.92778664106152,5.353167906154273,216.13262185145174,0.19629430231106704,0.16050473775173363,3
52,89,12,440.8675819674113,1.007855606349378,10.952414175125028,0.022564511705347234,0.07320755217992804,0
53,60,47,881.6889840093961,3.783365521872015,192.14286487241907,0.861664884699101,0.04847869219036288,3
54,14,1,246.4522147676901,1.7753940208484373,1.8079677286431306,0.5771170823879065,0.15554788315549462,0
55,9,26,757.0316961921918,3.287260408189096,85.85169169970811,0.8906584554618424,0.14637842816474594,1
56,90,14,98.49074217067043,3.1025559439653914,48.92543135615876,0.5969452234131726,0.16569086751078513,0
57,53,38,1048.7183302064827,1.4169194743612687,48.40504966938575,0.8101610899597025,0.07380934667275597,1
58,2,37,356.59466177577934,4.587726815295487,157.37601007557345,0.42967336335514794,0.06451377257055688,3
59,84,11,23.92589149418258,3.3049544153536123,33.27704720515239,0.7498599312882688,0.08409741001187852,0
60,92,36,510.3030747970699,2.5729754464911245,73.98212937094497,0.913041466889856,0.2008797229080899,1
61,60,13,10.0,2.342835263634608,30.861378908441473,0.5721229637222063,0.27604971466978045,2
62,71,43,783.7029480364504,3.209665454649353,130.79943243803922,0.18078515056237954,0.08508820191879084,3
63,44,3,236.4459256465221,3.611887526271428,10.041515992358576,0.26879761503019817,0.05956000754206201,0
64,8,33,1009.3230486388607,2.812536320462601,84.33586214075702,0.19864457689740578,0.09741826127569733,1
65,47,6,430.6999031543012,1.0,1.0,0.24685702759573291,0.36247143625758915,2
66,35,10,57.68076919051787,3.0253360743637256,27.83751034343774,0.3064154493510364,0.08490765062626655,0
67,78,5,149.09025159878067,1.0,4.281696616977149,0.5551337867531885,0.1876232033781215,0
68,81,23,629.9513531138522,2.685821151526387,64.61042083842251,0.5879916294638328,0.09878785334232291,1
69,36,10,527.8865920968573,1.0,8.668433059622693,0.4264997472418611,0.09308693196084038,0
70,50,44,1196.1153787631686,1.0,37.11525129971036,0.6154207798208354,0.24499516135436042,1
71,4,2,466.7505042194664,4.852682732922792,9.885391260717206,0.08157492561136592,0.28897603501879077,0
72,2,13,359.58884486347756,2.5198620285834146,32.66369986299231,0.08778823705815997,0.0759700979513227,0
73,6,40,791.4356926779559,2.4050067602671232,108.99643937812765,0.17182946035765845,0.03431161936573575,1
74,54,2,480.3956376388951,3.723786073242887,7.684602701757744,0.5180774980403448,0.17527636972519053,0
75,4,20,368.1067152772939,2.444114215391322,54.23775894273476,0.21399467869831357,0.14832601097234954,0
76,54,1,319.2372851626593,6.155709138191114,6.531521953809874,0.28328440349257733,0.1780071588255413,0
77,93,37,498.4003499591696,2.590470358910971,83.21070776290854,0.40031283617299407,0.07667549114063069,1
78,63,9,227.60658464905285,3.5476881179745154,30.146698361850245,0.8118661240103798,0.2200818454027345,0
79,18,17,432.19304980802247,4.456411997065292,75.39462266388207,0.013862135912860118,0.09376893373604116,0
80,90,9,199.74113592672336,5.403379838410364,52.8536995764839,0.6493788202366224,0.14582202821155804,0
81,44,11,331.72214988173414,1.88699079651354,24.758440683571283,0.6688765310406853,0.3618693687341268,2
82,34,15,151.61083251228817,2.373054744242033,33.872459694835904,0.7986557803566365,0.08549624185431133,0
83,74,24,434.1416501683804,4.911887812940272,118.5366957244024,0.9327529390603132,0.09820756531782072,3
84,62,38,799.4915309867955,4.215093456079037,172.98601440477975,0.020137848949289827,0.06483051539625148,3
85,14,35,388.0451269655535,4.612763903502688,160.51313037229386,0.15378370551321618,0.10053749704070575,3
86,95,30,553.0662783352012,1.0,33.07889425594395,0.886171294055993,0.2741661169832186,2
87,48,31,606.8191114567448,5.321999630886028,142.74593102522553,0.45851856218701537,0.34550009263732434,3
88,15,49,940.9254919686725,1.8578886850727925,97.2090046616475,0.5645906389334635,0.16608794285919393,1
89,72,5,275.95562856506115,3.288439467212844,17.540886755265486,0.6630272037231474,0.1497551826916345,0
90,78,44,1139.5486655332716,2.7776656836123443,136.29719485634087,0.6790666044956374,0.058581105867680394,3
91,87,14,10.0,1.6822757451778947,23.698002903203218,0.9317404033165082,0.11110262827414966,0
92,62,11,994.5546149882389,1.0,10.557325676295303,0.9969494174116696,0.04285346831330811,1
93,40,9,162.28871213634656,1.0,3.371896817810232,0.7201574609309402,0.22925541750290374,0
94,85,34,732.8000682673436,3.178527609080962,99.40930816285196,0.2872212092051508,0.053176444629574764,1
95,80,12,161.66012393430162,1.0,7.734941839070352,0.8797524022943436,0.08671555128813836,0
96,82,35,831.9365374233486,1.2992766073696753,38.919950754399345,0.04922091454076161,0.0437836210628346,1
97,53,35,699.5648949341739,2.6729461827026704,89.42406735515685,0.2310808528744962,0.10414887157833756,1
98,24,1,158.48868817416604,1.0,1.0,0.8973857174637149,0.13230391725840915,0
99,26,40,1068.504064710022,4.168469568066002,163.26841348798007,0.25619151443935495,0.2136210849126325,3
100,89,22,423.7630319522582,1.0,1.0,0.22065105962174847,0.11146289975753458,1
101,60,29,717.2979639304693,2.8839414130008407,93.96212531805448,0.13812529314024724,0.057643574013105735,1
102,41,8,148.4023585711849,3.022528839891434,22.928936305875244,0.8591117576469165,0.32868345036285723,2
103,29,11,353.3282707165387,3.8070925802727134,51.678716359681,0.5000582591910867,0.25979495020041893,0
104,15,41,1453.3492778041132,2.9374787964151596,129.53252286529232,0.6748932030541548,0.1679391772150391,3
105,45,37,978.2231768304564,6.026861945749858,218.60256866169124,0.23906638407502967,0.14789291171415744,3
106,65,14,461.9832567755461,3.3244753223527512,45.52056807275265,0.7580404210112165,0.3639790017634908,2
107,89,30,401.8561268887674,4.58041859886549,123.55958635368228,0.7600055449620985,0.10660123362174387,3
108,71,35,624.2994729150031,1.914805786694568,66.84585205817272,0.31259802490830013,0.13013023005355598,1
109,9,21,514.5282132875774,3.1811352092842013,52.36354730280306,0.41068263301028285,0.22032090253209952,0
110,88,37,787.1129777901452,5.321355142543389,221.61493811411572,0.20969027743020086,0.14550228640000068,3
111,1,5,106.20110852802016,2.6434573129655385,9.49449135628601,0.9765610233229043,0.10513862422234735,0
112,8,19,616.4597016887843,3.2883521462928464,62.73954539504365,0.6456025770584116,0.21427984919868692,0
113,88,14,135.03521499905128,4.471280173706212,55.43678895510974,0.9345438807155155,0.2527512376815573,2
114,63,26,1009.1245107982528,1.8866557197125484,45.613553655626866,0.30338554362913317,0.07905469290833606,1
115,11,4,155.73667189946312,1.0,1.0,0.7818909129968897,0.1566538464778914,0
116,81,25,588.9884959028527,3.3833604805685535,100.87173036422635,0.765858643884742,0.3373045171533095,2
117,8,45,1122.1598807767675,4.483003754037004,179.4787221874614,0.6916556518665415,0.21750893141955804,3
118,35,42,568.5432225272912,1.0,44.59448228032005,0.9656389752668004,0.16268732273830727,1
119,35,25,602.1800057299575,4.005329845916008,111.75272634795023,0.39355533610631555,0.19191198680006216,3
120,33,18,800.2768396910333,4.015449581009307,55.37637949177183,0.1307173235897573,0.055101524899310125,0
121,5,40,870.1171652783739,1.0,1.0,0.6717088592440608,0.13778432219583758,1
122,41,8,400.39902467552184,1.5955670513898417,14.659379625237728,0.7293098004772062,0.07914533203751384,0
123,28,39,10.0,2.4062568289025066,81.5056542096095,0.5750605734588147,0.1771098962025882,1
124,7,40,285.8483214313132,2.7305639996471442,122.3104376150926,0.20681789313339627,0.34865477264131844,2
125,73,14,634.9793098701028,1.8852986028480243,26.347023062537946,0.5044559416693554,0.07238122337948105,0
126,72,32,764.9230044267529,1.8044957946267273,57.3910658303983,0.3121897365691294,0.1403251093301245,1
127,12,38,902.714251490758,5.507224336773138,210.72880722030976,0.42746652816668906,0.09137026669815966,3
128,34,33,801.1181324107844,2.838661302211637,96.88489279759119,0.6452185758446639,0.07262544320697725,1
129,33,23,851.4498801721077,1.9574345097753907,40.71861565320086,0.7452147426908345,0.1979759994086624,1
130,48,15,337.26401801077054,2.938245784631175,42.925921876186024,0.23222469090134312,0.0613829010927016,0
131,23,33,621.9339856586769,3.805636249591715,130.24019333886477,0.40532536064695335,0.2147295086847769,3
132,62,25,191.3977000612748,3.077439565066812,78.2968778285752,0.2691615709916292,0.21390040382382464,2
133,88,17,97.9383089740332,2.69140861375804,47.35179120208703,0.19863161386186912,0.10522588160105927,0
134,37,33,10.0,2.0249749969943203,62.021608027097265,0.7833872199958384,0.16226716252573856,1
135,99,47,337.60936843206576,2.0068037317986014,100.28360733942449,0.9092526944369924,0.4885040656496575,2
136,44,2,521.515014109322,2.1032874202719607,4.259777779988942,0.3702321856845767,0.017458564961994796,0
137,86,14,26.661866131047194,3.508221901216105,41.35148146027524,0.7512789243737669,0.12654983710408035,0
138,91,40,531.6209656248928,1.5087298613973192,57.14241015531648,0.8969952893644111,0.33187030343925716,2
139,35,40,145.67332377799843,3.589903835205333,130.73705296061502,0.8461242105302316,0.20257667168347893,3
140,65,39,409.22599820670933,5.119492133440245,181.52349864967331,0.1828133885392259,0.19692043930283126,3
141,99,6,341.56304537747565,3.4885610367197994,19.934028209600378,0.9562918815133613,0.33656989796386555,2
142,47,6,179.77844758386848,2.4456217066242942,15.57392241061272,0.37667644042946247,0.2658560563757274,0
143,78,3,463.06369732276556,1.0528096724180545,2.9604611343741136,0.33924066117383633,0.19030949256641685,0
144,3,7,614.5237992031168,5.367160211867271,38.415666692057286,0.062431327277780335,0.228635071704852,0
145,1,8,10.0,1.2449735241016313,10.020704814925416,0.486173654104883,0.07639469700673483,0
146,5,42,395.43708319884865,4.272843051713622,165.47857983078904,0.10901361564092871,0.13200039180146042,3
147,90,15,414.1941093453814,3.957776790891728,57.31959988142094,0.248539820927426,0.3191306564407108,2
148,14,47,1206.4825552386444,2.6448470955539105,135.05856508580447,0.3169426217672814,0.32243513184975614,3
149,27,29,392.824854850343,2.605531794328983,76.69236481314591,0.808826323491684,0.1784464121696528,1
150,9,33,573.0624824544581,1.0,8.578614774065317,0.8754886503958965,0.13123239073657025,1
151,79,30,168.274405732857,3.4950975012189325,118.1954235093334,0.3024663174614697,0.07709653060902873,1
152,15,39,51.40639273125933,3.9298894985937074,159.93178323603303,0.8586981212445739,0.22740967449691685,3
153,90,27,970.9600231498754,1.366379825778293,29.806400893879413,0.8572309373697911,0.016923734923193233,1
154,42,36,10.0,2.7662677885063456,102.28040507087128,0.7646509503848735,0.08483454811857712,1
155,77,29,1294.4725587285875,3.0567928725134252,83.16762130848866,0.14669511401518154,0.19467838771879414,1
156,51,38,904.1072289662983,3.876858941924352,173.99013366562318,0.690322846900729,0.19153154469453687,3
157,63,33,816.6306302798312,3.005704614184781,103.14853574063466,0.9450240645805688,0.1332096780207735,1
158,96,37,834.0743443079281,1.0,19.50023208936172,0.6825404787671571,0.22800577238409886,1
159,52,27,441.1620653436993,2.205093345806266,62.910391888781895,0.33161684910783396,0.1864370596834875,1
160,96,33,716.4454163359027,3.3369386780835293,111.11875650666238,0.5005793174308313,0.39839991298724375,2
161,4,4,257.1319763255013,4.262292513059639,14.120195413828963,0.6457250433510536,0.12733414517679742,0
162,94,22,625.9666639562153,2.0735450859086297,49.55510186196531,0.5105704087285036,0.0669485567163496,1
163,23,2,264.54278264078806,6.28147481182503,12.053471872569652,0.11995294173096982,0.184692026325889,0
164,15,10,150.4268815486357,1.0,1.807774200631295,0.31206404465202064,0.06582308531968734,0
165,43,5,143.29692907288387,2.1544497374131484,10.638208751953371,0.8023960305536325,0.0520488768770845,0
166,29,10,143.30280118857422,2.8754495947608403,32.89311181244502,0.8614180460955174,0.11371506309373204,0
167,36,33,917.8734547131398,2.698876254670704,92.84718324466648,0.13730003271557023,0.06188862714806657,1
168,13,38,396.6051804904609,1.1517865052777512,48.03141937523139,0.9523867523987246,0.18743674325061538,1
169,32,13,10.0,3.6717926216276906,45.38568715193417,0.32882261784860933,0.07175030075737165,0
170,71,31,693.3377917251986,3.556641076970883,114.1479738607818,0.66231373873072,0.14511647071110992,3
171,59,47,1374.2715870386992,3.07194216897232,119.45768283689765,0.7518251459566812,0.06995478823018547,3
172,86,36,892.9484472389747,3.497765794887773,124.31992541512653,0.8119462346378834,0.046556911287802094,3
173,28,45,446.6041026068808,2.364335382827954,90.60040519545508,0.9457497022259301,0.22279067136016228,1
174,66,24,23.477355615043816,1.0,12.200490351521813,0.3129195480288226,0.313817342160877,2
175,42,15,367.7756551941975,1.925040194921633,26.303351897775414,0.8585064545515545,0.22025210335891496,0
176,45,29,488.41146349666593,3.2355818721141616,100.02872771537017,0.13168690343620704,0.05081964977816009,1
177,62,8,138.09847715787433,3.244116622269594,25.570490208058544,0.7050409063535927,0.44853175479564306,2
178,57,5,399.1867144036567,3.0620685788787716,15.358458723329129,0.7419777295139859,0.09055827690979726,0
179,6,29,1138.3069862690731,3.8230624019775474,108.93317634075717,0.6777232412013204,0.10649718527296369,3
180,28,47,816.0261339419786,2.1282809318249756,110.83956489871753,0.252314736135153,0.35627411388970986,2
181,28,4,317.9228600177991,3.040021585665804,12.16500139827552,0.8730431470152034,0.18992148526831468,0
182,44,12,161.93537315889137,3.858139167607382,47.44972770714902,0.168858463370395,0.12669453952986673,0
183,84,45,1286.9141752853561,2.87266527224647,121.89827780567899,0.05363479152083084,0.12395309532609836,3
184,30,2,257.8266449767773,1.1350141073908517,2.530947367477172,0.7174649906119122,0.26290053654412177,0
185,62,27,339.36346437941876,1.5577674455166934,47.20946821232734,0.4754757152327337,0.12394042079951416,1
186,75,31,581.3993002669431,4.24627848641905,131.14904669880124,0.8490980199586761,0.1242545543134915,3
187,92,36,782.7378479682588,5.0887082444138585,172.48959183396053,0.38339714105825895,0.09643117606284256,3
188,89,36,660.9528395640344,4.762924661736074,143.75690310498453,0.16827858850771282,0.08096316447635783,3
189,62,26,879.0829390752011,3.3482339246130524,79.49259554672341,0.8364421924698697,0.12973197483752258,1
190,97,43,836.6603934391197,1.1953010969749607,40.259549120446636,0.5489096316400717,0.2928789405822376,1
191,1,27,431.41015500464914,2.9904726648406967,73.38998272853387,0.1891957923903549,0.04146260359604486,1
192,27,5,372.2145989388402,5.343382697925632,27.670627410677515,0.7203839985864458,0.13773825558340677,0
193,62,20,584.9020173040085,3.9277325706847135,78.15873635863692,0.5111136384895005,0.09135835298440236,0
194,77,11,79.98280143901013,2.688783715974191,36.44805955494467,0.6043129822403198,0.11659297492978539,0
195,3,10,591.3781429353801,3.9429378492618246,37.96632492760906,0.4608983382065819,0.10755924425270531,0
196,70,40,532.6474324490699,1.095907190076593,41.86746078624936,0.8287089838180064,0.12390182846399052,1
197,72,38,525.9278215149475,1.9564929332276968,82.24807606493631,0.8295627156830498,0.31060280895472225,2
198,27,6,449.7559335961259,1.3737129134665127,6.654043123244987,0.7093888218243862,0.08765658750584185,0
199,9,8,477.93871440339717,3.704357727522649,25.243665131099515,0.10540137739646227,0.2791871166778082,0
200,62,23,278.16047648656735,4.071155249580139,99.8525535986995,0.8388538619040689,0.17802181036315992,0
201,37,47,1066.8534990389362,2.76926095920245,127.61171618841337,0.6710129805329098,0.3849254507579041,3
202,97,26,338.5028656442056,1.6906054848906509,43.197523478283934,0.6970241660042995,0.04545067601956619,1
203,51,46,1485.1381178936272,2.970376359698059,123.83233098051491,0.36298284040387163,0.03566033040015515,3
204,44,43,342.09685564356835,2.270130163989289,99.95612791648152,0.8792795561570067,0.12206741073010827,1
205,24,12,423.163996498709,1.8057439429593831,19.918027598094852,0.7253716002348575,0.16950439779553914,0
206,79,26,270.70260310627214,3.5084905279638696,91.8843238542983,0.11259046652919447,0.27982982673475315,2
207,59,13,886.7746034427971,1.8630116662219893,21.413402752769183,0.40777803440616267,0.0758749476200117,1
208,32,40,167.24983180602476,1.0,25.544437008444508,0.8863803619601417,0.023290493922640636,1
209,96,18,565.2855887912509,1.0,21.294731341396034,0.047196701697378995,0.43273297436169295,2
210,88,25,279.5268756566602,1.0,14.245524393700668,0.9614166196420495,0.11912387495977454,1
211,52,33,456.77054077610063,3.371267874864307,109.78600578508792,0.6791625683195628,0.2538455537524864,2
212,62,47,915.928344177916,3.225608157264246,148.53326217787114,0.6313759776433766,0.06073022163801746,3
213,58,40,1127.5879306741958,3.150780141762243,128.2308460525921,0.2705592564879914,0.11964588663072387,3
214,52,43,1342.3457974180105,3.8815974787199137,174.72255502415686,0.24879178873917707,0.04551707916447446,3
215,12,12,28.797552874156835,4.7879382841756755,58.93322557962733,0.9420582194885955,0.4228868977275328,2
216,39,44,800.8490068868872,2.111600203762327,95.5055438745062,0.29827245423412274,0.1068876723977834,1
217,2,36,1144.174658838369,3.609716215857627,127.59985785075595,0.7755052967189994,0.03517624638835195,3
218,3,48,10.0,1.0,30.57123722435826,0.39312179820707915,0.33001501608725464,2
219,56,4,344.70272796554343,5.068064619395026,19.838522501262943,0.13925407078470398,0.12486038565688683,0
220,81,5,299.6249164643669,1.1327531426727644,4.637288203185989,0.01071529769535895,0.4074586974305643,2
221,59,37,774.2095549492813,1.9348783214393437,90.42320172533243,0.5442573370152508,0.1522216817029043,1
222,2,8,177.0838029853579,2.1034357294003616,18.052817498061547,0.9757788185489327,0.13278829322345287,0
223,2,42,92.88123105819703,1.0,26.922156167136098,0.3691361938092045,0.2814877281500947,1
224,92,49,10.0,3.0488633661128426,152.83127636022581,0.35719233399304484,0.0740276705474408,3
225,54,28,840.4900972009488,3.3208558023022228,80.46701262243404,0.3440916178494421,0.11717418965245584,1
226,87,31,930.960509858407,2.7158794935276753,80.03146955493207,0.5205438373048584,0.179684705218499,1
227,96,9,401.74781119518104,1.0,5.286837517115183,0.44066488342429355,0.22466098043280774,2
228,97,29,366.9359347010567,5.975079352277567,172.3903840244761,0.8799146267270145,0.1567196197206135,3
229,1,14,10.207260929015543,3.823846194752472,45.06824389694951,0.5055207917234903,0.02649798509825588,0
230,19,40,869.7047303769593,6.9513330654749375,288.85355025349554,0.5077578381885688,0.1452176077957266,3
231,2,41,224.09140399667277,1.7923361401705613,78.4991366925088,0.1383715947205566,0.11585709647305902,1
232,53,22,269.4137878175283,4.436823342265464,89.53794650860692,0.982739540910386,0.15149436943590294,0
233,44,11,233.30215881445275,4.168910831091245,46.59584809160351,0.24997289086882968,0.1398343985073759,0
234,90,23,423.1098549992732,2.5641373453539567,53.78555519065903,0.07336406745960267,0.14103485879620173,1
235,32,1,141.5896902354509,5.1165763515888365,5.378407406604753,0.6631462489752088,0.1713625633295471,0
236,70,46,724.2534364427208,2.3918849885793323,102.45007167783112,0.5953663701568727,0.2671504946643463,1
237,32,37,388.6835922116224,2.4586628708630895,98.14782896682469,0.4151456539927457,0.06705731735884483,1
238,68,21,653.5789658956254,1.0,1.0,0.42219223388067806,0.11394136879065324,1
239,55,26,825.5052516803444,3.613542080613956,84.51013492199877,0.7850639210464312,0.07035721593275611,1
240,75,46,756.2391799881146,1.0117351324763901,41.379405326453345,0.19571264009964906,0.09886339294433126,1
241,56,36,779.3212387494834,2.173918206456733,79.8525234083353,0.8202533189448897,0.15362246846814567,1
242,17,23,1089.9425134922562,1.4606705418824588,35.46026975907299,0.6487471138950182,0.05934173188643418,1
243,38,1,77.07389192963471,2.4506526910226074,2.5194271628333564,0.4189697737795244,0.17094150723163595,0
244,24,40,168.94744050075877,3.6658203453261535,139.1695477607737,0.4580286165838686,0.16524191712915784,3
245,69,15,566.79949618645,3.0167123445731363,32.6027246846215,0.2566472071860958,0.0657267095676969,0
246,98,21,997.2458231540751,4.064461935758711,85.68403905905704,0.7521143326969748,0.09993350438074715,3
247,70,47,607.4646212424718,4.898444303378447,248.36989063370814,0.5128747423052678,0.02230887094437629,3
248,86,9,692.2741038126271,2.4468060949832466,27.924071755141217,0.3208545427498436,0.07999404775441654,0
249,11,9,359.67247863387195,2.2821491369758293,19.66766236476911,0.5960501157609502,0.10657895426997552,0
250,16,10,207.01367077179285,4.436591480493014,41.41418167728011,0.995734452051323,0.09261209786943331,0
251,97,26,206.8481290768628,4.555570933109895,122.23809703020429,0.43526227965655384,0.027652497603294784,3
252,73,41,909.2477796151677,4.1108863021545705,164.22888162311426,0.9206914007786196,0.05833057127099497,3
253,59,35,270.6147355982292,1.571731789890976,62.026519894804196,0.3450168399245661,0.13210703077616567,1
254,70,25,524.3830528301083,3.6339825982524054,83.5072061558634,0.054732706924985886,0.3090266340641716,2
255,80,26,994.5402977675327,3.1642059060709338,80.22209946027067,0.20424210636842888,0.21293273716562966,1
256,93,11,293.735435139784,4.578793412024495,54.77992604947819,0.4186951433276842,0.16125812691695748,0
257,3,38,1126.695581415394,2.140691865693377,83.8547202040889,0.219634928594569,0.2021562940566962,1
258,20,2,73.24395466432212,1.0,1.1163095328308197,0.0002270382182555375,0.3486058749260328,2
259,59,7,217.48945254717444,4.035355200570409,27.014297043772434,0.9150015377475272,0.05124483316202755,0
260,36,18,66.95684123655158,1.0,1.0,0.843879411230929,0.3242396288022934,2
261,19,27,542.7749878636876,1.902729894155505,42.82594233538896,0.7422922314869471,0.18592157139541707,1
262,90,34,866.1476756196705,1.4652067330225584,41.72771330611065,0.16781459564602863,0.28625615254224857,2
263,67,27,543.4583713331301,1.4550979936413797,44.31269255213042,0.12036357620998606,0.05780672100720087,1
264,19,17,729.2166151124783,1.8764527935673567,31.923142414046083,0.06760474947238315,0.11703833384868677,1
265,20,43,374.3348698233149,4.826060354627445,226.6294209091923,0.7240291887729212,0.24631624107858316,3
266,96,44,783.2919000272738,4.230833128509559,188.00837576394883,0.9288079606878853,0.1265511530766626,3
267,71,24,334.9240188575262,2.6224039770112424,62.89338159259139,0.430535820913037,0.09779824341384889,1
268,52,25,608.5029756270965,4.700435207788574,101.90519018745151,0.11914067199604816,0.35808339456411037,2
269,33,7,416.7173208727858,1.406554267250439,9.819453954209719,0.5123928207321066,0.14394167336895566,0
270,40,6,418.32564855703566,1.2025749213792627,8.197910357373408,0.34883190745863013,0.1478287133052925,0
271,39,24,175.24526455873303,4.2953949888698855,103.67369084609304,0.3748249243499977,0.3035186566430626,2
272,82,33,270.3683565782741,3.8694648439839705,136.40195592904496,0.6213306241557073,0.3218124819708951,2
273,1,49,427.29625756311214,2.3096048976250154,120.57623196094524,0.7187181132622024,0.06134033467569208,1
274,11,29,462.6026376912225,1.2968086594528043,33.798914400169494,0.11060359887316085,0.1459751330117532,1
275,92,43,715.5720529162235,5.18959781255691,242.27980122732947,0.035590230806476386,0.2225849606154888,3
276,57,22,669.6811323635827,1.0,8.946836650101789,0.9943303026857149,0.35435052762888597,2
277,89,26,250.48179800219512,2.1023610969846596,53.24209240456457,0.23272834891555183,0.06945091633190825,1
278,50,28,20.875863330842748,3.342864791276846,113.23468604819054,0.053830524908459076,0.23990241430015405,2
279,23,21,1054.9851130450738,5.7032472126471685,126.92198586576245,0.18987532909591998,0.1271421465462797,3
